ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Ordered,Time_Order_Picked,Weather_conditions,Road_traffic_density,Type_of_vehicle
ORD000660,DP0034,29,3.6,13.087774,77.71001,12.831262,77.568535,13-03-2023,06:29:00,06:37:00,sunny,high,scooter
ORD000661,DP0463,29,3.9,13.141589,77.494098,13.090162,77.585042,13-03-2023,07:31:00,07:37:00,cloudy,high,bike
ORD000662,DP0290,20,3.1,12.88809,77.724799,13.152818,77.439533,13-03-2023,07:33:00,07:38:00,sunny,high,bike
ORD000663,DP0040,25,4.7,13.012495,77.572906,12.956985,77.674387,13-03-2023,11:08:00,11:12:00,foggy,high,bike
ORD000664,DP0477,29,4.1,13.078445,77.716709,12.95712,77.447835,13-03-2023,11:44:00,11:46:00,foggy,high,scooter
ORD000665,DP0306,23,5,13.042378,77.523787,12.971265,77.400469,13-03-2023,14:10:00,14:18:00,foggy,low,bicycle
ORD000666,DP0104,31,4.2,12.979192,77.587529,13.042532,77.634479,13-03-2023,14:37:00,14:44:00,cloudy,medium,bike
ORD000667,DP0136,33,3.4,12.880714,77.709026,13.086594,77.443723,13-03-2023,15:01:00,15:07:00,rainy,high,bike
ORD000668,DP0092,20,3.3,13.022077,77.600043,12.919491,77.544111,13-03-2023,02:33:00,02:40:00,cloudy,high,bike
ORD000669,DP0309,26,4.7,12.894999,77.473655,13.185479,77.653286,13-03-2023,05:11:00,05:18:00,sunny,high,bike
ORD000670,DP0161,27,4,12.882645,77.564017,12.968822,77.707422,14-03-2023,13:32:00,13:35:00,cloudy,jam,bicycle
ORD000671,DP0302,31,3.5,13.077961,77.663563,13.030761,77.783775,14-03-2023,17:39:00,17:47:00,sunny,medium,bike
ORD000672,DP0425,27,3.4,12.900589,77.571922,13.039715,77.50785,14-03-2023,18:28:00,18:32:00,windy,jam,bike
ORD000673,DP0138,29,3.8,12.988357,77.53746,13.051513,77.736433,14-03-2023,19:27:00,19:30:00,sunny,medium,bike
ORD000674,DP0141,22,3.1,12.977066,77.514911,13.029687,77.614771,14-03-2023,21:49:00,21:56:00,foggy,medium,bicycle
ORD000675,DP0319,34,3.6,12.952968,77.590475,13.183283,77.612477,14-03-2023,22:33:00,22:36:00,sunny,low,bike
ORD000676,DP0031,23,4.9,13.110241,77.669,13.016777,77.796282,14-03-2023,22:38:00,22:41:00,windy,high,bicycle
ORD000677,DP0282,28,4.6,12.902994,77.6399,13.194641,77.595133,15-03-2023,06:28:00,06:30:00,sunny,medium,scooter
ORD000678,DP0057,25,4,13.065493,77.662596,12.931847,77.645325,15-03-2023,07:29:00,07:36:00,windy,medium,bike
ORD000679,DP0069,26,3.3,12.899795,77.682332,12.815485,77.47216,15-03-2023,08:58:00,09:01:00,cloudy,high,scooter
ORD000680,DP0031,26,3.7,12.892335,77.74984,13.052478,77.609807,15-03-2023,09:57:00,10:00:00,sunny,high,scooter
ORD000681,DP0357,29,3.4,13.127773,77.542268000000007,13.122424,77.683951,15-03-2023,11:21:00,11:24:00,sunny,medium,scooter
ORD000682,DP0299,28,3,13.128002,77.607056,13.01875,77.465541,15-03-2023,12:00:00,12:06:00,sunny,high,scooter
ORD000683,DP0252,28,3.5,12.860115,77.663281,13.087681,77.515583,15-03-2023,14:08:00,14:12:00,foggy,high,bike
ORD000684,DP0131,24,3.2,12.935985,77.514078,12.827736,77.439396,15-03-2023,20:45:00,20:52:00,rainy,jam,scooter
ORD000685,DP0379,27,4.5,12.872418,77.70571,12.897314,77.605342,15-03-2023,23:00:00,23:04:00,sunny,jam,bike
ORD000686,DP0031,21,3.9,13.027469,77.516508,12.966519,77.567522,15-03-2023,00:12:00,00:20:00,windy,medium,bike
ORD000687,DP0091,37,3.2,12.983202,77.539871,12.885726,77.788088,15-03-2023,01:20:00,01:25:00,sunny,medium,scooter
ORD000688,DP0192,25,4.4,13.043369,77.527318,13.063019,77.768596,15-03-2023,01:21:00,01:24:00,windy,low,bike
ORD000689,DP0081,27,3.2,12.986108,77.633312,13.003219,77.713616,15-03-2023,02:37:00,02:42:00,windy,low,bike
ORD000690,DP0057,28,3.8,13.002996,77.705626,12.805517,77.444638,16-03-2023,06:04:00,06:09:00,sunny,jam,bike
ORD000691,DP0197,26,3.2,13.061439,77.56097,13.089848,77.562596,16-03-2023,06:17:00,06:22:00,sunny,medium,bike
ORD000692,DP0114,36,3.6,13.033926,77.47397,12.912083,77.752238,16-03-2023,07:57:00,08:03:00,sunny,low,bike
ORD000693,DP0264,34,3.9,13.122558,77.614844,12.912851,77.607559,16-03-2023,13:25:00,13:30:00,rainy,jam,bicycle
ORD000694,DP0420,21,3,13.147029,77.498618,12.939779,77.465884,16-03-2023,13:44:00,13:47:00,sunny,medium,scooter
ORD000695,DP0212,26,3.2,12.997101,77.569302,12.815167,77.519297,16-03-2023,16:47:00,16:51:00,cloudy,high,bike
ORD000696,DP0258,29,3.4,12.96685,77.745066,12.977206,77.521006,16-03-2023,17:25:00,17:31:00,cloudy,medium,bike
ORD000697,DP0328,31,3.1,13.049975,77.711002,13.06637,77.618766,16-03-2023,21:14:00,21:21:00,rainy,medium,bike
ORD000698,DP0290,29,3.9,12.934071,77.530829,12.931112,77.518348,16-03-2023,23:05:00,23:10:00,sunny,medium,bike
ORD000699,DP0468,34,4.7,12.979012,77.457476,12.824032,77.491511,16-03-2023,23:18:00,23:25:00,windy,medium,scooter
ORD000700,DP0303,31,4.1,12.911457,77.506524,12.824001,77.732376,16-03-2023,02:27:00,02:34:00,sunny,high,bike
ORD000701,DP0418,33,3.8,12.935876,77.52436,13.123476,77.726687,17-03-2023,08:44:00,08:51:00,sunny,high,bicycle
ORD000702,DP0336,29,4.4,12.865485,77.639042,13.143969,77.612491,17-03-2023,10:06:00,10:11:00,rainy,medium,bike
ORD000703,DP0003,35,4.6,12.898963,77.54853,12.900958,77.455195,17-03-2023,11:01:00,11:04:00,windy,high,bicycle
ORD000704,DP0117,28,4.3,13.02525,77.47559,12.943172,77.626652000000007,17-03-2023,12:01:00,12:06:00,rainy,low,bike
ORD000705,DP0331,28,4.1,12.907583,77.479177,13.176308,77.412843,17-03-2023,12:44:00,12:49:00,rainy,high,scooter
ORD000706,DP0032,26,3.3,13.031248,77.716974,12.833055,77.700426,17-03-2023,18:22:00,18:29:00,sunny,medium,scooter
ORD000707,DP0229,25,3.6,13.108284,77.506729000000007,12.813563,77.499064,17-03-2023,20:32:00,20:38:00,sunny,medium,bike
ORD000708,DP0362,34,4.7,12.937571,77.718187,12.876214,77.788482,17-03-2023,23:55:00,23:58:00,sunny,low,bike
ORD000709,DP0426,24,3.7,13.066871,77.586486,12.875553,77.558042,17-03-2023,01:24:00,01:28:00,foggy,medium,bike
ORD000710,DP0383,27,4.2,12.95784,77.516813,13.033072,77.571245,17-03-2023,04:28:00,04:36:00,cloudy,high,scooter
ORD000711,DP0072,28,3.1,12.937072,77.471895,13.173876,77.579686,18-03-2023,06:15:00,06:19:00,windy,medium,bike
ORD000712,DP0011,30,3.7,12.872497,77.703515,12.846787,77.794823,18-03-2023,06:49:00,06:55:00,cloudy,medium,bike
ORD000713,DP0437,24,3.2,12.924067,77.468465,12.857328,77.649412,18-03-2023,11:50:00,11:55:00,sunny,low,bike
ORD000714,DP0388,34,3.8,13.013391,77.702807,12.972436,77.548866,18-03-2023,20:47:00,20:53:00,sunny,low,bike
ORD000715,DP0076,28,4.9,12.915855,77.462651,13.009459,77.530961,18-03-2023,01:17:00,01:25:00,sunny,medium,bike
ORD000716,DP0264,32,4,13.08221,77.554462,13.116263,77.713027,18-03-2023,04:30:00,04:34:00,sunny,medium,bike
ORD000717,DP0108,22,3.1,12.859555,77.631526,13.037218,77.466263,19-03-2023,06:50:00,06:52:00,cloudy,medium,scooter
ORD000718,DP0341,26,4.9,12.998915,77.579036,13.068871,77.658555,19-03-2023,07:09:00,07:13:00,sunny,low,bike
ORD000719,DP0440,31,4.9,12.958939,77.549511999999993,12.880769,77.701418,19-03-2023,07:40:00,07:46:00,cloudy,medium,bike
ORD000720,DP0218,33,4.4,12.901118,77.62665,13.066232,77.666276,19-03-2023,14:26:00,14:34:00,sunny,high,bike
ORD000721,DP0309,27,3.5,13.123195,77.736815000000007,12.865813,77.604501,19-03-2023,16:24:00,16:27:00,rainy,jam,scooter
ORD000722,DP0457,28,4.2,13.130413,77.522385,12.879476,77.625055,19-03-2023,16:34:00,16:40:00,cloudy,jam,scooter
ORD000723,DP0431,33,5,12.851376,77.462751,13.092499,77.74409,19-03-2023,17:57:00,18:04:00,sunny,medium,bike
ORD000724,DP0137,30,3.1,13.058693,77.549785,12.830495,77.412665,19-03-2023,22:33:00,22:41:00,sunny,high,bike
ORD000725,DP0252,27,4.5,13.075815,77.591762,12.915761,77.763692,19-03-2023,23:28:00,23:34:00,foggy,jam,bike
ORD000726,DP0278,37,3.5,12.994054,77.555156,12.84331,77.549383,19-03-2023,05:08:00,05:11:00,cloudy,medium,scooter
ORD000727,DP0019,31,4.1,13.118533,77.676896,13.089236,77.661732,20-03-2023,07:45:00,07:52:00,rainy,low,bike
ORD000728,DP0197,31,4,12.922952,77.535903,13.191662000000001,77.421495,20-03-2023,11:55:00,11:59:00,sunny,medium,bike
ORD000729,DP0350,26,3,12.989529,77.592914,13.090131,77.769716,20-03-2023,11:59:00,12:04:00,windy,jam,bicycle
ORD000730,DP0320,28,4.9,12.943367,77.48688,13.193374,77.578051,20-03-2023,12:01:00,12:06:00,sunny,low,bike
ORD000731,DP0073,23,3.8,12.977569,77.681182,13.088469,77.614257,20-03-2023,13:33:00,13:40:00,cloudy,medium,bike
ORD000732,DP0152,33,3.9,12.969916,77.658207,12.883328,77.477965,20-03-2023,14:50:00,14:53:00,sunny,high,scooter
ORD000733,DP0139,24,4.8,13.13611,77.566819,13.101061,77.602037,20-03-2023,19:33:00,19:40:00,sunny,high,bike
ORD000734,DP0176,25,3,13.036563,77.574291,12.857466,77.533219,20-03-2023,00:12:00,00:20:00,cloudy,jam,scooter
ORD000735,DP0383,37,4.8,12.857453,77.533044,12.909826,77.421129,20-03-2023,03:03:00,03:10:00,cloudy,jam,bike
ORD000736,DP0324,22,4.8,13.014894,77.520208,12.981258,77.70334,20-03-2023,04:12:00,04:20:00,sunny,medium,scooter
ORD000737,DP0362,31,4.3,13.03539,77.645431,12.927235,77.489675,21-03-2023,05:58:00,06:02:00,rainy,low,bike
ORD000738,DP0431,29,3.5,13.082539,77.744609,13.134629,77.517776,21-03-2023,07:06:00,07:10:00,rainy,low,bike
ORD000739,DP0298,18,3.9,13.054993,77.544931,13.124103,77.644512,21-03-2023,15:26:00,15:33:00,rainy,medium,bike
ORD000740,DP0438,29,3.8,12.936603,77.578577,12.931822,77.786472,21-03-2023,18:35:00,18:39:00,sunny,high,scooter
ORD000741,DP0233,27,5,13.068588,77.477694,13.18435,77.539108,22-03-2023,15:11:00,15:18:00,sunny,medium,scooter
ORD000742,DP0109,27,3.1,12.965975,77.610113,13.066037,77.672316,22-03-2023,16:42:00,16:46:00,rainy,low,bicycle
ORD000743,DP0391,28,4.9,13.040406,77.614338,12.88584,77.691052,22-03-2023,17:07:00,17:11:00,windy,low,scooter
ORD000744,DP0259,25,5,13.026645,77.70328,12.898641,77.69888,23-03-2023,06:46:00,06:54:00,cloudy,low,bike
ORD000745,DP0288,30,3.8,13.000508,77.540001,12.909343,77.431323,23-03-2023,09:09:00,09:13:00,sunny,medium,bike
ORD000746,DP0128,25,4.8,12.913407,77.492465,12.94285,77.797181,23-03-2023,10:19:00,10:21:00,windy,low,scooter
ORD000747,DP0402,28,3.4,13.085496,77.670022,13.15914,77.722411,23-03-2023,10:25:00,10:30:00,rainy,low,scooter
ORD000748,DP0304,29,3.6,13.019161,77.634822,12.853914,77.460245,23-03-2023,12:15:00,12:18:00,sunny,jam,scooter
ORD000749,DP0232,31,4.9,12.881441,77.453782,13.138326,77.77122,23-03-2023,13:16:00,13:18:00,sunny,medium,bike
ORD000750,DP0021,24,3.3,12.971855,77.611662,13.107511,77.606575,23-03-2023,13:28:00,13:30:00,sunny,medium,bike
ORD000751,DP0067,19,3.6,12.938496,77.729396,13.099647,77.739421,23-03-2023,17:27:00,17:31:00,cloudy,medium,bike
ORD000752,DP0018,18,4.7,12.904001,77.510543,13.181669,77.568255,23-03-2023,17:43:00,17:47:00,sunny,medium,scooter
ORD000753,DP0350,25,4.1,12.982627,77.499315,13.046491,77.584311,23-03-2023,21:26:00,21:32:00,sunny,medium,scooter
ORD000754,DP0453,29,4,13.013134,77.697458,13.188816,77.713204,23-03-2023,21:55:00,22:01:00,sunny,medium,bike
ORD000755,DP0123,26,3.9,13.033987,77.492686,12.979914,77.657563,23-03-2023,04:30:00,04:35:00,cloudy,high,scooter
ORD000756,DP0398,25,4,13.112497,77.457955,12.894059,77.702718,24-03-2023,09:15:00,09:21:00,cloudy,high,scooter
ORD000757,DP0375,18,4.1,13.066503,77.635585,13.014753,77.423437,24-03-2023,14:12:00,14:17:00,cloudy,low,scooter
ORD000758,DP0154,20,4.1,12.934814,77.558218,12.876649,77.443252,24-03-2023,18:12:00,18:16:00,foggy,low,bike
ORD000759,DP0450,24,4.9,13.130447,77.737587,13.197177,77.555881,24-03-2023,18:13:00,18:20:00,sunny,low,bike
ORD000760,DP0474,22,4.5,13.040782,77.683873,13.074014,77.761437,24-03-2023,23:28:00,23:32:00,cloudy,high,scooter
ORD000761,DP0439,20,4,13.11794,77.541186,12.890108,77.494751,24-03-2023,02:52:00,02:57:00,rainy,medium,bicycle
ORD000762,DP0383,24,4.9,13.027867,77.520064,12.848589,77.775152,24-03-2023,03:44:00,03:51:00,rainy,medium,bike
ORD000763,DP0015,35,4.7,12.883883,77.666841,12.946805,77.763846,24-03-2023,04:46:00,04:49:00,windy,medium,scooter
ORD000764,DP0280,29,3.9,13.097635,77.623369,12.833075,77.781275,25-03-2023,06:20:00,06:23:00,cloudy,low,scooter
ORD000765,DP0012,26,3.3,13.094614,77.478477,12.916583,77.455727,25-03-2023,08:14:00,08:17:00,cloudy,jam,bicycle
ORD000766,DP0372,21,3.8,12.966398,77.673226,13.072591,77.487288,25-03-2023,09:40:00,09:43:00,windy,medium,bike
ORD000767,DP0187,27,4.9,13.006427,77.525647,12.974836,77.682871,25-03-2023,12:06:00,12:10:00,sunny,medium,bike
ORD000768,DP0123,29,3.1,12.899506,77.62354,13.054958,77.648716,25-03-2023,13:52:00,13:57:00,rainy,low,bike
ORD000769,DP0144,20,3.3,12.936621,77.72823,13.036881,77.599089,25-03-2023,14:22:00,14:25:00,cloudy,low,bike
ORD000770,DP0148,30,3.7,12.923585,77.594793,12.977757,77.673318,25-03-2023,20:39:00,20:43:00,cloudy,medium,bike
ORD000771,DP0158,22,4.9,12.967126,77.589945,13.055155,77.767502,25-03-2023,21:45:00,21:49:00,sunny,medium,bike
ORD000772,DP0308,33,4.1,12.870868,77.582624,13.076439,77.618169,25-03-2023,23:37:00,23:41:00,sunny,medium,bike
ORD000773,DP0085,36,5,12.988072,77.629908,13.042376,77.510245,25-03-2023,03:58:00,04:02:00,sunny,high,bicycle
ORD000774,DP0281,34,3.6,13.132931,77.622655,13.104966,77.67768,26-03-2023,05:50:00,05:54:00,windy,medium,bike
ORD000775,DP0222,22,4.3,13.018848,77.561204,12.887705,77.752857,26-03-2023,07:30:00,07:35:00,rainy,jam,bike
ORD000776,DP0334,29,4.4,13.121146,77.648596,12.973733,77.47509,26-03-2023,17:16:00,17:22:00,rainy,high,scooter
ORD000777,DP0366,34,4.1,12.998247,77.581728,12.859632,77.705575,26-03-2023,23:26:00,23:32:00,windy,high,scooter
ORD000778,DP0470,32,3.9,13.015672,77.475375,12.975131,77.693334,26-03-2023,02:25:00,02:27:00,rainy,high,bike
ORD000779,DP0331,22,3.8,12.950246,77.482623,12.816794,77.43592,27-03-2023,06:54:00,06:57:00,sunny,high,bike
ORD000780,DP0138,20,3.5,12.982757,77.582824,12.865074,77.797709,27-03-2023,10:58:00,11:03:00,sunny,medium,bike
ORD000781,DP0216,21,4.3,12.851934,77.736227,12.963149,77.427868,27-03-2023,15:17:00,15:19:00,cloudy,jam,scooter
ORD000782,DP0288,27,3.6,13.092016,77.594578,13.152739,77.417281,27-03-2023,00:08:00,00:15:00,cloudy,medium,scooter
ORD000783,DP0318,22,3.8,13.030127,77.529992,12.874559,77.509133,27-03-2023,02:25:00,02:29:00,rainy,medium,bike
ORD000784,DP0047,28,3.8,13.057006,77.714214,13.0592,77.657182,28-03-2023,11:01:00,11:06:00,cloudy,high,bike
ORD000785,DP0198,34,4.4,13.016965,77.527639,12.856902,77.730099,28-03-2023,14:54:00,14:59:00,sunny,high,scooter
ORD000786,DP0092,23,4.7,13.123453,77.507968,13.11142,77.459903,28-03-2023,16:00:00,16:05:00,sunny,high,scooter
ORD000787,DP0323,20,3.7,12.895141,77.553244,13.172228,77.776577,28-03-2023,00:58:00,01:01:00,rainy,low,bicycle
ORD000788,DP0117,36,3.5,13.08848,77.653856,13.139127,77.665495,29-03-2023,06:17:00,06:23:00,sunny,medium,scooter
ORD000789,DP0122,21,4.6,12.884565,77.646253,12.819285,77.400388,29-03-2023,06:18:00,06:24:00,rainy,high,bike
ORD000790,DP0485,24,3.9,13.079296,77.721564,12.891955,77.51857,29-03-2023,07:01:00,07:03:00,windy,medium,bike
ORD000791,DP0093,31,4.8,12.86242,77.59134,12.957565,77.432673,29-03-2023,07:15:00,07:21:00,foggy,medium,bike
ORD000792,DP0227,26,4.9,12.90601,77.740182,13.18957,77.536906,29-03-2023,08:44:00,08:50:00,sunny,medium,bike
ORD000793,DP0450,21,3.8,12.886621,77.565691,12.879477,77.553012,29-03-2023,13:07:00,13:15:00,cloudy,medium,bike
ORD000794,DP0172,31,4.6,12.98983,77.607636,13.154806,77.724514,29-03-2023,14:29:00,14:33:00,cloudy,high,bike
ORD000795,DP0035,29,3,12.979806,77.730357,12.8498,77.532354,29-03-2023,16:21:00,16:26:00,sunny,medium,bike
ORD000796,DP0213,29,4,13.117728,77.579227,13.088124,77.748239,29-03-2023,17:50:00,17:54:00,sunny,high,bike
ORD000797,DP0128,27,3.5,13.07997,77.639927,13.055585,77.629351,29-03-2023,23:44:00,23:50:00,rainy,low,scooter
ORD000798,DP0059,22,4.9,12.907232,77.672997,13.005482,77.794225,29-03-2023,02:10:00,02:17:00,cloudy,jam,bike
ORD000799,DP0031,27,3.3,13.038225,77.570578,13.08089,77.538975,30-03-2023,06:32:00,06:37:00,sunny,medium,bike
ORD000800,DP0063,22,4.6,12.891774,77.68633,12.961595,77.610215,30-03-2023,09:14:00,09:18:00,sunny,medium,bicycle
ORD000801,DP0407,33,4,13.036082,77.611368,13.1533,77.523127,30-03-2023,17:28:00,17:35:00,sunny,low,scooter
ORD000802,DP0306,18,4,12.976904,77.663927,12.93835,77.725248,30-03-2023,17:34:00,17:41:00,rainy,medium,bicycle
ORD000803,DP0043,37,3.6,13.114726,77.737805,13.092916,77.58744,30-03-2023,20:24:00,20:31:00,sunny,low,bike
ORD000804,DP0068,28,4.9,12.918409,77.57862,13.143184,77.760571,30-03-2023,22:40:00,22:42:00,rainy,low,scooter
ORD000805,DP0354,35,4.6,12.985946,77.614075,13.017379,77.444698,30-03-2023,03:26:00,03:28:00,sunny,medium,bicycle
ORD000806,DP0199,26,3.9,13.02322,77.698767,12.96257,77.794937,30-03-2023,04:19:00,04:26:00,foggy,jam,scooter
ORD000807,DP0073,26,4.2,12.854226,77.502791,13.042106,77.701761,31-03-2023,07:39:00,07:42:00,sunny,high,bike
ORD000808,DP0382,28,4.1,13.091368,77.471439,13.159126,77.491054,31-03-2023,09:15:00,09:18:00,rainy,medium,bike
ORD000809,DP0325,32,4.1,13.120465,77.476614,12.875856,77.722641,31-03-2023,10:31:00,10:34:00,sunny,high,bike
ORD000810,DP0287,32,4.5,13.10186,77.495285,12.901551,77.750592,31-03-2023,17:06:00,17:10:00,rainy,medium,scooter
ORD000811,DP0167,23,4.6,12.857171,77.735206,13.03004,77.558684,31-03-2023,18:45:00,18:47:00,sunny,high,scooter
ORD000812,DP0261,28,4.6,12.921181,77.714876,12.912332,77.544162,31-03-2023,20:18:00,20:24:00,rainy,medium,scooter
ORD000813,DP0263,34,3.3,12.851338,77.563167000000007,12.831571,77.55424,31-03-2023,20:46:00,20:50:00,cloudy,high,bike
ORD000814,DP0420,27,4.8,13.014846,77.607182,13.13584,77.607225,31-03-2023,00:46:00,00:52:00,windy,medium,bike
ORD000815,DP0307,35,3.9,13.127955,77.69735,12.859116,77.701369,31-03-2023,01:08:00,01:12:00,cloudy,low,scooter
ORD000816,DP0205,26,4.9,12.859098,77.735597,12.84176,77.404252,01-04-2023,14:13:00,14:15:00,sunny,medium,bike
ORD000817,DP0436,28,3.3,13.098189,77.634055,13.140568,77.534101,01-04-2023,18:03:00,18:06:00,windy,high,bike
ORD000818,DP0420,30,3.5,12.922568,77.723396,13.187836,77.680258,01-04-2023,20:51:00,20:55:00,rainy,medium,scooter
ORD000819,DP0403,23,4,12.927363,77.52185,13.095471,77.791133,01-04-2023,23:42:00,23:49:00,foggy,medium,bike
ORD000820,DP0226,33,4.9,13.06672,77.739496,13.188947,77.446185,02-04-2023,06:28:00,06:31:00,sunny,jam,bike
ORD000821,DP0248,28,3.1,13.074258,77.507577,12.996934,77.526559,02-04-2023,09:03:00,09:09:00,rainy,high,bike
ORD000822,DP0311,32,4.3,13.081913,77.610191,12.941225,77.675707,02-04-2023,09:54:00,09:56:00,cloudy,medium,scooter
ORD000823,DP0479,28,3.3,12.880461,77.720647,12.903834,77.55392,02-04-2023,10:58:00,11:03:00,cloudy,medium,bike
ORD000824,DP0363,34,3.5,13.123637,77.569703,12.90942,77.544425,02-04-2023,11:19:00,11:27:00,sunny,low,scooter
ORD000825,DP0038,30,3.8,13.088558,77.458191,12.823937,77.687004,02-04-2023,12:23:00,12:31:00,cloudy,medium,scooter
ORD000826,DP0129,25,5,12.936543,77.733633,13.018702,77.783017,02-04-2023,13:36:00,13:41:00,cloudy,medium,bike
ORD000827,DP0242,27,4.6,12.99811,77.703599,13.147356,77.405066,02-04-2023,13:43:00,13:46:00,sunny,high,bike
ORD000828,DP0475,30,3.9,13.01435,77.648265,12.914029,77.651478,02-04-2023,14:45:00,14:49:00,sunny,jam,bicycle
ORD000829,DP0095,18,5,13.038472,77.658178,12.824954,77.431867,02-04-2023,14:58:00,15:02:00,cloudy,medium,bike
ORD000830,DP0290,33,3.3,12.988661,77.638478,13.073772,77.529571,02-04-2023,16:12:00,16:14:00,sunny,high,scooter
ORD000831,DP0326,35,3.8,13.118532,77.702303,12.961432,77.660237,02-04-2023,16:28:00,16:33:00,sunny,medium,scooter
ORD000832,DP0267,30,4.7,12.913052,77.556702,12.818688,77.720061,02-04-2023,19:03:00,19:09:00,rainy,medium,scooter
ORD000833,DP0139,39,3.7,12.936803,77.601826,12.827823,77.644905,02-04-2023,00:32:00,00:36:00,cloudy,jam,bike
ORD000834,DP0087,30,3.2,13.082792,77.615712,13.162722,77.517168,02-04-2023,04:51:00,04:57:00,cloudy,medium,bike
ORD000835,DP0112,40,3.1,12.916091,77.484061,12.988347,77.624304,02-04-2023,04:59:00,05:03:00,sunny,low,scooter
ORD000836,DP0077,28,3.4,12.89763,77.552035,12.880394,77.727905,03-04-2023,06:49:00,06:53:00,sunny,high,bike
ORD000837,DP0135,23,4.1,12.876858,77.586318,13.196645,77.571373,03-04-2023,06:53:00,07:00:00,sunny,medium,scooter
ORD000838,DP0496,30,4.1,13.02142,77.566428,13.075042,77.524509,03-04-2023,09:57:00,10:00:00,sunny,medium,bike
ORD000839,DP0298,28,4.8,12.938957,77.603364,12.963286,77.414304,03-04-2023,10:59:00,11:01:00,rainy,medium,bike
ORD000840,DP0408,24,3.6,13.058259,77.459967,12.854096,77.530704,03-04-2023,11:38:00,11:45:00,sunny,medium,scooter
ORD000841,DP0357,33,4.7,12.91787,77.691567,12.917592,77.664051,03-04-2023,13:02:00,13:09:00,cloudy,medium,bicycle
ORD000842,DP0393,25,3.9,13.108255,77.469611,13.007514,77.77964,03-04-2023,17:42:00,17:46:00,sunny,jam,bicycle
ORD000843,DP0270,20,3.8,12.859563,77.710507,13.151749,77.565897,03-04-2023,22:14:00,22:16:00,sunny,jam,bike
ORD000844,DP0350,21,4.6,12.988264,77.603463,12.913465,77.578293,03-04-2023,23:19:00,23:21:00,rainy,medium,bike
ORD000845,DP0288,31,4.2,12.954529,77.615978,12.979615,77.570421,03-04-2023,01:35:00,01:37:00,rainy,low,scooter
ORD000846,DP0060,31,4.2,13.011021,77.719703,13.175,77.575269,03-04-2023,05:19:00,05:22:00,cloudy,medium,bike
ORD000847,DP0063,43,3.7,12.953459,77.497752,12.856187,77.502552,04-04-2023,05:45:00,05:51:00,sunny,high,bike
ORD000848,DP0183,36,3.3,12.869168,77.681641,12.99763,77.671218,04-04-2023,06:38:00,06:45:00,windy,medium,scooter
ORD000849,DP0285,27,3.5,12.939552,77.450013,13.037715,77.727413,04-04-2023,07:51:00,07:54:00,sunny,low,bike
ORD000850,DP0396,33,4.7,12.955843,77.564336,12.888284,77.535355,04-04-2023,19:17:00,19:19:00,sunny,low,bike
ORD000851,DP0076,29,3.1,12.922887,77.557498,12.883352,77.772122,04-04-2023,21:52:00,21:55:00,cloudy,medium,bike
ORD000852,DP0370,28,4.5,12.94099,77.739443,12.813686,77.72243,04-04-2023,22:56:00,23:04:00,cloudy,medium,scooter
ORD000853,DP0412,21,3.3,12.997639,77.646166,13.034132,77.733221,04-04-2023,03:17:00,03:23:00,foggy,high,bike
ORD000854,DP0221,29,4.8,12.895756,77.68676,12.902792,77.668514,04-04-2023,04:11:00,04:17:00,sunny,jam,bike
ORD000855,DP0276,31,4.1,13.141493,77.710589,12.937034,77.778084,04-04-2023,05:00:00,05:02:00,sunny,high,bike
ORD000856,DP0244,28,4.5,12.855401,77.630166,12.913444,77.645116,05-04-2023,08:16:00,08:20:00,windy,high,bike
ORD000857,DP0407,36,3.9,12.919415,77.730353,13.091104,77.554375,05-04-2023,10:40:00,10:47:00,rainy,medium,bike
