order_id,delivery_person_id,age,rating,order_date,order_hour,day_of_week,month,is_weekend,is_peak_hour,weather,traffic,vehicle,distance_km,restaurant_name,city_zone,festival,multiple_deliveries,actual_time_mins,estimated_mins
ORD001086,DP0493,31,3.2,2023-05-02T00:00:00Z,3,Wednesday,May,0,0,cloudy,medium,bike,2.95,Biryani Express,East,None,0,15.7,14.1
ORD001087,DP0272,28,3.3,2023-05-03T00:00:00Z,5,Wednesday,May,0,0,sunny,medium,bike,2.37,Rice Bucket,North,Navratri,0,19.4,23
ORD001088,DP0439,28,4.6,2023-05-03T00:00:00Z,8,Wednesday,May,0,0,cloudy,high,bicycle,4.79,Noodle House,West,Navratri,0,34.8,37.3
ORD001089,DP0220,28,3.5,2023-05-03T00:00:00Z,11,Wednesday,May,0,0,cloudy,high,bike,3.12,Wrap Zone,East,None,0,22.3,25.5
ORD001090,DP0392,18,4,2023-05-03T00:00:00Z,16,Wednesday,May,0,0,cloudy,low,scooter,6.29,Taco Town,Central,None,1,26.1,28.6
ORD001091,DP0300,24,3.6,2023-05-03T00:00:00Z,18,Wednesday,May,0,0,windy,high,scooter,5.09,Wrap Zone,West,New Year,0,36.5,38.3
ORD001092,DP0445,23,4.2,2023-05-03T00:00:00Z,18,Wednesday,May,0,0,sunny,medium,bike,11.05,Noodle House,South,None,0,29,33
ORD001093,DP0378,25,3.4,2023-05-03T00:00:00Z,0,Thursday,May,0,0,cloudy,high,scooter,4.71,Pizza Hub,West,None,0,27.8,31.5
ORD001094,DP0021,26,3.9,2023-05-03T00:00:00Z,4,Thursday,May,0,0,cloudy,low,bike,4.98,Sandwich Stop,South,None,0,23.2,24.3
ORD001095,DP0250,29,3.3,2023-05-03T00:00:00Z,4,Thursday,May,0,0,sunny,medium,bike,4.51,Pizza Hub,Central,None,0,13.7,15.1
ORD001096,DP0241,27,4.4,2023-05-03T00:00:00Z,4,Thursday,May,0,0,cloudy,medium,bike,5.29,Wrap Zone,East,None,0,25.6,22
ORD001097,DP0277,22,3.9,2023-05-04T00:00:00Z,7,Thursday,May,0,0,rainy,low,bike,5.19,BBQ Junction,East,None,0,13.6,12.6
ORD001098,DP0105,41,4.4,2023-05-04T00:00:00Z,15,Thursday,May,0,0,sunny,high,scooter,8.45,Biryani Express,South,Eid,0,34.2,36.1
ORD001099,DP0263,24,3.6,2023-05-04T00:00:00Z,17,Thursday,May,0,0,cloudy,jam,bike,3.1,Dosa Point,East,None,0,25.5,23.5
ORD001100,DP0242,25,4.6,2023-05-04T00:00:00Z,19,Thursday,May,0,1,cloudy,medium,bike,6.89,Dosa Point,East,New Year,0,31.2,30.6
ORD001101,DP0155,31,4.7,2023-05-04T00:00:00Z,19,Thursday,May,0,1,sunny,medium,bicycle,5.39,Spice Garden,North,None,0,28.3,31.9
ORD001102,DP0064,22,3.2,2023-05-04T00:00:00Z,2,Friday,May,0,0,windy,medium,scooter,15.45,BBQ Junction,South,None,1,46.2,54.6
ORD001103,DP0042,30,3.1,2023-05-04T00:00:00Z,3,Friday,May,0,0,rainy,high,bike,2.74,Rice Bucket,South,None,1,30.6,26.5
ORD001104,DP0283,18,5,2023-05-05T00:00:00Z,7,Friday,May,0,0,cloudy,jam,bike,3.19,Burger Palace,West,None,0,27.8,31.2
ORD001105,DP0079,31,4.5,2023-05-05T00:00:00Z,9,Friday,May,0,0,windy,jam,scooter,5.57,Sandwich Stop,South,None,0,27.4,24.7
ORD001106,DP0329,25,4.3,2023-05-05T00:00:00Z,11,Friday,May,0,0,sunny,medium,scooter,9.13,Pizza Hub,Central,None,0,33.5,34.8
ORD001107,DP0104,29,4.8,2023-05-05T00:00:00Z,12,Friday,May,0,1,cloudy,low,bike,7.72,Noodle House,South,None,0,27.6,24.2
ORD001108,DP0499,28,4.9,2023-05-05T00:00:00Z,13,Friday,May,0,1,cloudy,medium,bike,4.38,Salad Bowl,North,None,0,27.4,28.2
ORD001109,DP0372,36,4.7,2023-05-05T00:00:00Z,15,Friday,May,0,0,sunny,low,bike,6.13,Sandwich Stop,South,None,1,21.3,25.1
ORD001110,DP0453,28,3.3,2023-05-06T00:00:00Z,6,Saturday,May,1,0,cloudy,jam,bike,2.25,Wrap Zone,West,Eid,1,39,36.2
ORD001111,DP0047,29,3.9,2023-05-06T00:00:00Z,7,Saturday,May,1,0,rainy,medium,bike,7.04,Salad Bowl,West,Diwali,0,31.8,37
ORD001112,DP0444,35,3.4,2023-05-06T00:00:00Z,9,Saturday,May,1,0,windy,medium,scooter,11.43,Biryani Express,Central,None,1,44.5,46.5
ORD001113,DP0103,28,4.1,2023-05-06T00:00:00Z,10,Saturday,May,1,0,windy,high,bike,6.12,Burger Palace,West,None,0,28.7,31.2
ORD001114,DP0135,27,4.4,2023-05-06T00:00:00Z,15,Saturday,May,1,0,sunny,medium,bike,4.88,Spice Garden,West,None,0,17.5,19.5
ORD001115,DP0107,29,4.1,2023-05-06T00:00:00Z,18,Saturday,May,1,0,sunny,medium,bike,3.32,Wrap Zone,West,Eid,1,25.6,29.4
ORD001116,DP0015,26,4.3,2023-05-06T00:00:00Z,21,Saturday,May,1,1,sunny,high,bike,4.41,Taco Town,Central,None,0,27,32.1
ORD001117,DP0300,21,4.6,2023-05-06T00:00:00Z,22,Saturday,May,1,0,cloudy,medium,bike,11.91,Curry Corner,West,None,0,35,41.2
ORD001118,DP0347,21,4.1,2023-05-06T00:00:00Z,4,Sunday,May,1,0,sunny,medium,bicycle,5.09,Sushi Spot,East,Holi,1,34.1,38
ORD001119,DP0238,29,4.3,2023-05-06T00:00:00Z,4,Sunday,May,1,0,cloudy,medium,bike,4.42,Spice Garden,East,None,0,20.7,18.9
ORD001120,DP0050,24,4.2,2023-05-07T00:00:00Z,8,Sunday,May,1,0,cloudy,low,scooter,11.99,Sandwich Stop,North,None,0,32.8,36.7
ORD001121,DP0191,34,3.4,2023-05-07T00:00:00Z,9,Sunday,May,1,0,windy,low,bike,2.46,Roll Master,West,None,1,17,16.8
ORD001122,DP0337,22,3.1,2023-05-07T00:00:00Z,12,Sunday,May,1,1,foggy,medium,scooter,5.17,Spice Garden,West,None,0,33.2,39.7
ORD001123,DP0339,23,4.9,2023-05-07T00:00:00Z,17,Sunday,May,1,0,cloudy,jam,bike,6.28,Pizza Hub,West,None,0,32.1,27.9
ORD001124,DP0429,21,4.7,2023-05-07T00:00:00Z,18,Sunday,May,1,0,sunny,jam,bicycle,4.26,Spice Garden,North,None,0,29.2,27.2
ORD001125,DP0246,32,3.9,2023-05-07T00:00:00Z,21,Sunday,May,1,1,foggy,medium,bike,4.26,Sushi Spot,Central,None,0,21.7,24.9
ORD001126,DP0103,28,4.1,2023-05-07T00:00:00Z,2,Monday,May,0,0,sunny,medium,bicycle,7.07,Pizza Hub,Central,None,0,26.8,31.9
ORD001127,DP0221,38,3.2,2023-05-07T00:00:00Z,4,Monday,May,0,0,cloudy,medium,scooter,8.23,Sandwich Stop,East,None,0,21.4,18.9
ORD001128,DP0069,27,3.7,2023-05-07T00:00:00Z,4,Monday,May,0,0,cloudy,low,bike,6.55,BBQ Junction,West,None,0,23,27.4
ORD001129,DP0324,25,3.3,2023-05-08T00:00:00Z,6,Monday,May,0,0,windy,jam,bike,5.91,Sushi Spot,North,None,0,31.3,27.4
ORD001130,DP0407,18,3.5,2023-05-08T00:00:00Z,7,Monday,May,0,0,windy,medium,bike,3.96,Curry Corner,North,Holi,0,26.1,27.5
ORD001131,DP0011,41,4.5,2023-05-08T00:00:00Z,8,Monday,May,0,0,cloudy,medium,scooter,8.18,Burger Palace,East,None,0,26,22.5
ORD001132,DP0008,28,4.8,2023-05-08T00:00:00Z,9,Monday,May,0,0,cloudy,medium,scooter,3.79,Biryani Express,East,None,0,17.8,21.1
ORD001133,DP0143,19,3.4,2023-05-08T00:00:00Z,20,Monday,May,0,1,sunny,high,bicycle,5.69,Biryani Express,Central,None,1,36.5,34.7
ORD001134,DP0154,27,3.1,2023-05-08T00:00:00Z,23,Monday,May,0,0,sunny,medium,bike,7.76,Spice Garden,South,None,0,21.9,21.5
ORD001135,DP0216,24,4.3,2023-05-09T00:00:00Z,7,Tuesday,May,0,0,sunny,low,bike,3.58,Noodle House,East,None,1,15.6,15.7
ORD001136,DP0242,23,4.1,2023-05-09T00:00:00Z,8,Tuesday,May,0,0,sunny,medium,bike,6.84,BBQ Junction,South,None,0,21.8,19.1
ORD001137,DP0078,30,5,2023-05-09T00:00:00Z,8,Tuesday,May,0,0,sunny,high,scooter,5.37,Pizza Hub,East,None,1,24.1,22.5
ORD001138,DP0152,33,3,2023-05-09T00:00:00Z,9,Tuesday,May,0,0,sunny,high,bike,9.45,Rice Bucket,Central,None,1,38,32.6
ORD001139,DP0117,24,3,2023-05-09T00:00:00Z,12,Tuesday,May,0,1,sunny,jam,bicycle,12.95,Noodle House,North,None,0,45.4,42.6
ORD001140,DP0397,31,3.7,2023-05-09T00:00:00Z,15,Tuesday,May,0,0,sunny,medium,bike,3.08,BBQ Junction,West,Navratri,1,24.8,29.4
ORD001141,DP0260,23,3.8,2023-05-09T00:00:00Z,22,Tuesday,May,0,0,sunny,medium,scooter,8.67,Roll Master,East,Diwali,0,32.8,34.7
ORD001142,DP0344,21,4.1,2023-05-09T00:00:00Z,1,Wednesday,May,0,0,sunny,jam,scooter,6.16,Curry Corner,North,None,0,26.9,28.2
ORD001143,DP0247,24,4.3,2023-05-09T00:00:00Z,1,Wednesday,May,0,0,cloudy,medium,bike,6.25,Burger Palace,West,Navratri,0,33.1,30.4
ORD001144,DP0327,28,4.6,2023-05-10T00:00:00Z,5,Wednesday,May,0,0,windy,medium,scooter,10.48,Salad Bowl,Central,Navratri,0,39.9,44.3
ORD001145,DP0477,30,3.5,2023-05-10T00:00:00Z,6,Wednesday,May,0,0,sunny,low,bicycle,7.87,BBQ Junction,West,None,1,24,22.8
ORD001146,DP0052,34,3.3,2023-05-10T00:00:00Z,8,Wednesday,May,0,0,cloudy,jam,scooter,5.88,Biryani Express,East,None,0,28.3,29
ORD001147,DP0461,19,3,2023-05-10T00:00:00Z,8,Wednesday,May,0,0,sunny,medium,scooter,5.22,Sushi Spot,South,None,0,26.4,30.9
ORD001148,DP0466,25,3.2,2023-05-10T00:00:00Z,11,Wednesday,May,0,0,cloudy,high,scooter,5.18,Biryani Express,Central,None,1,33.8,40.4
ORD001149,DP0269,38,3.4,2023-05-10T00:00:00Z,14,Wednesday,May,0,0,windy,low,scooter,5.8,Spice Garden,East,None,1,22.4,22.9
ORD001150,DP0263,24,4.1,2023-05-10T00:00:00Z,15,Wednesday,May,0,0,windy,high,bike,4.13,Spice Garden,Central,None,0,23.8,21.1
ORD001151,DP0421,30,3.5,2023-05-10T00:00:00Z,16,Wednesday,May,0,0,rainy,high,bike,11.06,Roll Master,Central,None,0,41.7,37
ORD001152,DP0116,31,4.7,2023-05-10T00:00:00Z,1,Thursday,May,0,0,foggy,jam,bicycle,7.91,Taco Town,North,Diwali,0,45.1,49.5
ORD001153,DP0022,30,3.9,2023-05-11T00:00:00Z,6,Thursday,May,0,0,sunny,high,bike,8.45,Rice Bucket,South,None,0,25.7,25.6
ORD001154,DP0057,26,4.1,2023-05-11T00:00:00Z,8,Thursday,May,0,0,sunny,medium,bike,6.59,Roll Master,South,None,0,26.1,24.9
ORD001155,DP0249,37,3.7,2023-05-11T00:00:00Z,10,Thursday,May,0,0,windy,medium,bike,6.71,Sushi Spot,North,None,1,30.2,27.4
ORD001156,DP0105,29,4.9,2023-05-11T00:00:00Z,14,Thursday,May,0,0,sunny,medium,bike,6.45,Salad Bowl,South,None,1,24.4,24.6
ORD001157,DP0394,29,3.4,2023-05-11T00:00:00Z,19,Thursday,May,0,1,sunny,high,bike,11.14,Taco Town,Central,None,0,32.6,35.8
ORD001158,DP0015,23,4.6,2023-05-11T00:00:00Z,20,Thursday,May,0,1,cloudy,medium,bike,4.98,Wrap Zone,North,None,1,32.2,35.3
ORD001159,DP0345,18,4.5,2023-05-11T00:00:00Z,3,Friday,May,0,0,cloudy,medium,bike,3.52,Taco Town,North,Diwali,0,23.6,23.5
ORD001160,DP0255,24,3.5,2023-05-12T00:00:00Z,9,Friday,May,0,0,sunny,low,bike,8.22,Spice Garden,Central,None,1,22.5,22.2
ORD001161,DP0312,21,3,2023-05-12T00:00:00Z,12,Friday,May,0,1,rainy,medium,scooter,9.1,Taco Town,South,None,1,46.2,48.8
ORD001162,DP0184,24,4.5,2023-05-12T00:00:00Z,15,Friday,May,0,0,foggy,high,bike,3.11,Salad Bowl,North,None,0,18.2,19.8
ORD001163,DP0189,22,4.4,2023-05-12T00:00:00Z,16,Friday,May,0,0,sunny,high,bike,9.3,Sandwich Stop,Central,Navratri,0,44.4,46.6
ORD001164,DP0292,23,4.7,2023-05-12T00:00:00Z,19,Friday,May,0,1,rainy,medium,scooter,4.92,BBQ Junction,Central,None,1,34.4,39.9
ORD001165,DP0334,29,3.6,2023-05-12T00:00:00Z,21,Friday,May,0,1,cloudy,low,scooter,5.51,Biryani Express,East,None,0,24,28
ORD001166,DP0339,20,3.5,2023-05-12T00:00:00Z,2,Saturday,May,1,0,sunny,low,bike,8.19,Curry Corner,North,None,1,29,32.2
ORD001167,DP0155,31,3.9,2023-05-13T00:00:00Z,6,Saturday,May,1,0,rainy,high,bike,5.95,Noodle House,North,None,1,30.7,35.9
ORD001168,DP0216,25,3.8,2023-05-13T00:00:00Z,10,Saturday,May,1,0,sunny,high,bike,13.05,Roll Master,Central,None,0,38.9,36.7
ORD001169,DP0101,33,4.3,2023-05-13T00:00:00Z,11,Saturday,May,1,0,cloudy,medium,bike,10.15,Burger Palace,West,None,0,31.7,32.9
ORD001170,DP0344,28,3.4,2023-05-13T00:00:00Z,14,Saturday,May,1,0,sunny,medium,bike,2.94,BBQ Junction,West,None,0,17.2,14.9
ORD001171,DP0442,30,3.9,2023-05-13T00:00:00Z,14,Saturday,May,1,0,foggy,high,bike,6.96,Dosa Point,West,None,1,39.4,47.1
ORD001172,DP0148,18,4.8,2023-05-13T00:00:00Z,22,Saturday,May,1,0,windy,high,scooter,6.68,Roll Master,East,Diwali,0,36.8,34.7
ORD001173,DP0181,31,3.7,2023-05-13T00:00:00Z,0,Sunday,May,1,0,rainy,low,bike,4.52,Taco Town,North,None,1,23.4,20.4
ORD001174,DP0082,30,4.3,2023-05-13T00:00:00Z,3,Sunday,May,1,0,cloudy,medium,scooter,17.07,Pizza Hub,East,None,1,52.6,59.9
ORD001175,DP0008,25,4.1,2023-05-14T00:00:00Z,7,Sunday,May,1,0,cloudy,medium,scooter,1.77,Biryani Express,South,None,0,14.3,14.5
ORD001176,DP0082,28,3.4,2023-05-14T00:00:00Z,7,Sunday,May,1,0,sunny,low,bike,3.86,Sushi Spot,East,None,0,15.3,15
ORD001177,DP0156,31,4.3,2023-05-14T00:00:00Z,7,Sunday,May,1,0,sunny,jam,bike,9.32,Sushi Spot,North,Diwali,0,38.3,36.8
ORD001178,DP0385,27,4.4,2023-05-14T00:00:00Z,12,Sunday,May,1,1,sunny,medium,bike,3.38,Biryani Express,East,None,0,20.4,17.6
ORD001179,DP0121,28,3.9,2023-05-14T00:00:00Z,12,Sunday,May,1,1,cloudy,low,bicycle,3.18,Biryani Express,North,None,0,17.9,16.4
ORD001180,DP0452,23,4.9,2023-05-14T00:00:00Z,16,Sunday,May,1,0,sunny,high,bike,3.78,Wrap Zone,West,None,1,28.9,30.5
ORD001181,DP0172,25,3.7,2023-05-14T00:00:00Z,21,Sunday,May,1,1,sunny,low,bike,4.93,Rice Bucket,North,None,1,24.1,24.5
ORD001182,DP0319,34,3.2,2023-05-14T00:00:00Z,22,Sunday,May,1,0,foggy,high,bike,4.16,Dosa Point,South,None,0,30.8,29
ORD001183,DP0253,33,4.5,2023-05-14T00:00:00Z,0,Monday,May,0,0,sunny,medium,bike,7.37,Spice Garden,East,None,1,24,25.6
ORD001184,DP0335,33,3.4,2023-05-14T00:00:00Z,1,Monday,May,0,0,sunny,jam,bike,2.65,Burger Palace,North,Diwali,1,31.2,33.6
ORD001185,DP0308,23,3.1,2023-05-15T00:00:00Z,8,Monday,May,0,0,cloudy,medium,bike,16.57,Taco Town,South,Holi,0,49.4,42.6
ORD001186,DP0051,33,3.2,2023-05-15T00:00:00Z,8,Monday,May,0,0,sunny,medium,scooter,7.37,Dosa Point,West,None,0,26.6,24
ORD001187,DP0386,30,3.2,2023-05-15T00:00:00Z,9,Monday,May,0,0,windy,high,bike,6.18,Sushi Spot,South,Navratri,1,37.3,31.9
ORD001188,DP0380,38,3.9,2023-05-15T00:00:00Z,13,Monday,May,0,1,windy,medium,scooter,3.24,Sandwich Stop,West,Diwali,0,23.3,27
ORD001189,DP0405,23,3.6,2023-05-15T00:00:00Z,14,Monday,May,0,0,sunny,high,scooter,8.75,Spice Garden,North,None,0,28.1,24.5
ORD001190,DP0406,27,3.7,2023-05-15T00:00:00Z,14,Monday,May,0,0,sunny,jam,bike,6.15,Salad Bowl,West,None,0,27.3,29.6
ORD001191,DP0251,35,4.7,2023-05-15T00:00:00Z,17,Monday,May,0,0,cloudy,low,bike,4.9,Biryani Express,West,None,0,18.9,20.8
ORD001192,DP0173,26,4.2,2023-05-15T00:00:00Z,21,Monday,May,0,1,cloudy,medium,scooter,5.69,Spice Garden,North,None,0,26.2,24.3
ORD001193,DP0013,33,4.4,2023-05-15T00:00:00Z,22,Monday,May,0,0,sunny,low,scooter,4.4,Burger Palace,East,None,1,17.5,19.6
ORD001194,DP0410,29,3.4,2023-05-15T00:00:00Z,0,Tuesday,May,0,0,rainy,low,scooter,3.16,BBQ Junction,North,None,1,18.7,17.2
ORD001195,DP0295,24,3.9,2023-05-15T00:00:00Z,3,Tuesday,May,0,0,rainy,high,bike,7.4,Spice Garden,North,None,0,23.8,20.9
ORD001196,DP0259,26,3.9,2023-05-15T00:00:00Z,4,Tuesday,May,0,0,cloudy,high,scooter,14.37,Burger Palace,West,None,1,44.7,48.9
ORD001197,DP0460,30,4.9,2023-05-15T00:00:00Z,5,Tuesday,May,0,0,foggy,medium,bicycle,7.72,Pizza Hub,North,None,0,28.5,25.6
ORD001198,DP0189,36,3.5,2023-05-16T00:00:00Z,5,Tuesday,May,0,0,sunny,low,scooter,4.19,Burger Palace,West,None,0,11.9,12
ORD001199,DP0303,31,4.2,2023-05-16T00:00:00Z,11,Tuesday,May,0,0,sunny,medium,scooter,2.1,Roll Master,North,None,0,8.9,8.9
ORD001200,DP0312,27,4.8,2023-05-16T00:00:00Z,12,Tuesday,May,0,1,rainy,medium,scooter,9.5,BBQ Junction,Central,None,0,37.8,44.2
ORD001201,DP0008,24,4.1,2023-05-16T00:00:00Z,14,Tuesday,May,0,0,sunny,low,bike,3.27,Sushi Spot,South,None,0,16.5,19.4
ORD001202,DP0170,35,4,2023-05-16T00:00:00Z,16,Tuesday,May,0,0,sunny,high,bike,6.86,Curry Corner,East,None,1,27,30
ORD001203,DP0294,29,4.6,2023-05-16T00:00:00Z,19,Tuesday,May,0,1,foggy,medium,scooter,7.47,Burger Palace,South,New Year,0,42.1,40.8
ORD001204,DP0086,22,4.8,2023-05-16T00:00:00Z,22,Tuesday,May,0,0,cloudy,low,bike,7.37,Wrap Zone,North,Christmas,0,30.7,28.2
ORD001205,DP0037,25,3.6,2023-05-16T00:00:00Z,22,Tuesday,May,0,0,sunny,high,bike,8.06,Biryani Express,West,Diwali,1,41.5,48.8
ORD001206,DP0364,30,3,2023-05-16T00:00:00Z,1,Wednesday,May,0,0,windy,medium,scooter,8.54,Curry Corner,North,None,0,30.9,32
ORD001207,DP0438,31,3.8,2023-05-16T00:00:00Z,2,Wednesday,May,0,0,cloudy,low,bike,3.46,Salad Bowl,Central,None,1,17.1,16
ORD001208,DP0482,26,3.4,2023-05-16T00:00:00Z,2,Wednesday,May,0,0,rainy,medium,scooter,3.14,Taco Town,West,None,1,20.7,24
ORD001209,DP0149,31,3.3,2023-05-17T00:00:00Z,5,Wednesday,May,0,0,cloudy,medium,bike,2.29,Pizza Hub,South,None,0,15.5,14.8
ORD001210,DP0084,21,4.3,2023-05-17T00:00:00Z,6,Wednesday,May,0,0,sunny,medium,scooter,5.58,Burger Palace,North,None,0,19.2,16.6
ORD001211,DP0010,22,4.7,2023-05-17T00:00:00Z,14,Wednesday,May,0,0,sunny,high,scooter,10.11,Curry Corner,Central,None,0,38.3,33.5
ORD001212,DP0391,27,3.1,2023-05-17T00:00:00Z,17,Wednesday,May,0,0,sunny,high,bike,10.2,Salad Bowl,South,None,1,43.8,43.8
ORD001213,DP0123,22,4.8,2023-05-17T00:00:00Z,19,Wednesday,May,0,1,cloudy,low,bike,4.2,Roll Master,North,None,0,20,24
ORD001214,DP0425,27,4.6,2023-05-17T00:00:00Z,20,Wednesday,May,0,1,sunny,medium,scooter,5.22,BBQ Junction,South,None,1,30.3,29.7
ORD001215,DP0324,35,3.8,2023-05-17T00:00:00Z,20,Wednesday,May,0,1,sunny,medium,bike,2.66,Noodle House,South,None,0,21,20.7
ORD001216,DP0494,34,4.3,2023-05-17T00:00:00Z,22,Wednesday,May,0,0,cloudy,high,scooter,2.54,Curry Corner,West,None,0,21.9,23.2
ORD001217,DP0118,35,3.7,2023-05-17T00:00:00Z,22,Wednesday,May,0,0,windy,medium,bike,3.65,Sushi Spot,East,None,0,9.7,8.8
ORD001218,DP0055,31,4.4,2023-05-17T00:00:00Z,2,Thursday,May,0,0,sunny,jam,bike,8.47,Dosa Point,Central,None,0,33.1,39.6
ORD001219,DP0253,25,4.2,2023-05-18T00:00:00Z,9,Thursday,May,0,0,sunny,jam,bike,4.97,Sushi Spot,North,Navratri,1,39.2,43.4
ORD001220,DP0100,35,3.9,2023-05-18T00:00:00Z,10,Thursday,May,0,0,cloudy,medium,bike,11.05,Salad Bowl,South,Diwali,1,46.5,41.6
ORD001221,DP0354,30,4.7,2023-05-18T00:00:00Z,14,Thursday,May,0,0,sunny,jam,scooter,7.22,Salad Bowl,South,None,1,33.2,29.8
ORD001222,DP0317,30,3.9,2023-05-18T00:00:00Z,18,Thursday,May,0,0,cloudy,jam,bike,17.24,Biryani Express,North,None,0,52.8,62.3
ORD001223,DP0364,18,3.2,2023-05-18T00:00:00Z,21,Thursday,May,0,1,cloudy,low,bicycle,3.31,Taco Town,North,New Year,0,26.7,26.2
ORD001224,DP0134,29,3.2,2023-05-18T00:00:00Z,2,Friday,May,0,0,sunny,medium,bike,2.77,Dosa Point,West,Holi,0,20.5,23
ORD001225,DP0006,19,3.7,2023-05-18T00:00:00Z,3,Friday,May,0,0,rainy,high,bicycle,8.47,Sushi Spot,East,None,0,37.5,32.6
ORD001226,DP0054,29,4.6,2023-05-18T00:00:00Z,4,Friday,May,0,0,sunny,high,bike,4.89,Noodle House,Central,None,0,20.9,18.2
ORD001227,DP0399,34,4.4,2023-05-19T00:00:00Z,11,Friday,May,0,0,sunny,jam,bike,3.37,Dosa Point,Central,None,0,18.8,20.9
ORD001228,DP0492,33,4.5,2023-05-19T00:00:00Z,12,Friday,May,0,1,rainy,jam,bicycle,2.76,Wrap Zone,Central,None,0,26.6,27.3
ORD001229,DP0374,25,3.3,2023-05-19T00:00:00Z,13,Friday,May,0,1,sunny,high,bicycle,4.02,Rice Bucket,North,None,1,31.4,28.1
ORD001230,DP0325,28,3.1,2023-05-19T00:00:00Z,16,Friday,May,0,0,sunny,jam,bike,5.88,Rice Bucket,East,None,0,26.6,30.6
ORD001231,DP0095,24,3.3,2023-05-19T00:00:00Z,19,Friday,May,0,1,sunny,medium,bike,9.24,BBQ Junction,North,None,1,33.5,32.3
ORD001232,DP0045,23,4.4,2023-05-19T00:00:00Z,22,Friday,May,0,0,rainy,medium,scooter,7.85,Curry Corner,East,None,0,32.3,28.1
ORD001233,DP0183,29,3.5,2023-05-19T00:00:00Z,23,Friday,May,0,0,foggy,medium,bike,5.81,Spice Garden,West,None,0,24.1,23.7
ORD001234,DP0073,32,3.4,2023-05-19T00:00:00Z,1,Saturday,May,1,0,sunny,low,scooter,6.26,Pizza Hub,North,None,1,24,28.3
ORD001235,DP0176,35,4,2023-05-19T00:00:00Z,3,Saturday,May,1,0,cloudy,high,bike,4.98,Dosa Point,South,Diwali,1,37.2,43.2
ORD001236,DP0257,28,4.2,2023-05-19T00:00:00Z,4,Saturday,May,1,0,sunny,medium,bike,6,Pizza Hub,North,None,1,23.2,20.9
ORD001237,DP0220,18,3.7,2023-05-20T00:00:00Z,8,Saturday,May,1,0,sunny,jam,bike,9.42,Spice Garden,South,Diwali,1,55.8,60.3
ORD001238,DP0126,21,4.6,2023-05-20T00:00:00Z,9,Saturday,May,1,0,cloudy,low,bike,3.83,Taco Town,North,None,1,22,23.9
ORD001239,DP0487,28,3.9,2023-05-20T00:00:00Z,11,Saturday,May,1,0,sunny,medium,bicycle,3.24,Sandwich Stop,South,None,0,14.4,13.5
ORD001240,DP0211,35,4.2,2023-05-20T00:00:00Z,12,Saturday,May,1,1,cloudy,medium,bike,4.05,Dosa Point,West,None,0,18.3,20.3
ORD001241,DP0243,24,4,2023-05-20T00:00:00Z,12,Saturday,May,1,1,windy,low,scooter,5.31,Salad Bowl,South,None,0,23.6,20.8
ORD001242,DP0113,25,4.4,2023-05-20T00:00:00Z,14,Saturday,May,1,0,rainy,medium,scooter,5.79,Taco Town,East,None,0,23.7,22.5
ORD001243,DP0021,22,3.8,2023-05-20T00:00:00Z,14,Saturday,May,1,0,cloudy,low,bike,7.81,BBQ Junction,Central,None,0,22.9,22.5
ORD001244,DP0299,30,3.8,2023-05-20T00:00:00Z,16,Saturday,May,1,0,sunny,medium,bike,3.47,Salad Bowl,South,None,0,15.8,17.5
ORD001245,DP0184,23,3.3,2023-05-20T00:00:00Z,18,Saturday,May,1,0,sunny,medium,bike,5.26,Curry Corner,North,None,0,22,25.8
ORD001246,DP0062,30,4.2,2023-05-20T00:00:00Z,21,Saturday,May,1,1,foggy,low,bike,4.01,Dosa Point,East,None,1,28.3,33.8
ORD001247,DP0202,29,3.4,2023-05-20T00:00:00Z,21,Saturday,May,1,1,cloudy,low,scooter,3.59,Salad Bowl,East,None,0,23.1,23.5
ORD001248,DP0223,33,4.2,2023-05-20T00:00:00Z,22,Saturday,May,1,0,rainy,low,bike,16.01,Wrap Zone,East,None,0,44.2,46.2
ORD001249,DP0165,27,3.8,2023-05-20T00:00:00Z,2,Sunday,May,1,0,windy,jam,scooter,4.5,Rice Bucket,North,None,0,29.8,32.7
ORD001250,DP0183,36,4,2023-05-20T00:00:00Z,4,Sunday,May,1,0,cloudy,medium,scooter,8.47,Roll Master,South,None,0,31.6,36.2
ORD001251,DP0465,24,4.2,2023-05-21T00:00:00Z,6,Sunday,May,1,0,windy,high,scooter,2.75,Rice Bucket,East,Navratri,0,31.6,29.3
ORD001252,DP0007,28,3.1,2023-05-21T00:00:00Z,9,Sunday,May,1,0,cloudy,jam,scooter,9.3,Noodle House,South,Holi,1,51.1,50.9
ORD001253,DP0025,26,3.1,2023-05-21T00:00:00Z,13,Sunday,May,1,1,sunny,low,scooter,2.52,Burger Palace,South,None,1,23.3,22.7
ORD001254,DP0479,32,3.2,2023-05-21T00:00:00Z,15,Sunday,May,1,0,rainy,medium,scooter,16.6,Biryani Express,South,None,1,55.7,65.4
ORD001255,DP0460,27,3.6,2023-05-21T00:00:00Z,20,Sunday,May,1,1,windy,medium,scooter,5.1,Roll Master,East,None,1,36.1,31.1
ORD001256,DP0300,34,3.2,2023-05-21T00:00:00Z,21,Sunday,May,1,1,windy,high,bike,6.22,Sushi Spot,East,None,1,33.8,36.3
ORD001257,DP0076,26,4.3,2023-05-21T00:00:00Z,23,Sunday,May,1,0,sunny,high,bike,11.41,Rice Bucket,South,Navratri,1,40,34.6
