order_id,delivery_person_id,age,rating,order_date,order_hour,day_of_week,month,is_weekend,is_peak_hour,weather,traffic,vehicle,distance_km,restaurant_name,city_zone,festival,multiple_deliveries,actual_time_mins,estimated_mins,delay_mins,is_delayed,delivery_cost_inr,efficiency_score,on_time_pct,cost_per_km
ORD001305,DP0296,30,4.6,2023-05-27T00:00:00Z,8,Saturday,May,1,0,cloudy,low,bike,5.01,Burger Palace,East,None,1,24.1,25.1,-1,0,35.32,100,1,7.05
ORD001306,DP0272,21,3.3,2023-05-27T00:00:00Z,13,Saturday,May,1,1,sunny,high,bike,12.07,Dosa Point,West,None,0,42.1,42.6,-0.5,0,95.5,100,1,7.91
ORD001307,DP0005,31,4,2023-05-27T00:00:00Z,14,Saturday,May,1,0,sunny,medium,bike,13.71,Rice Bucket,South,None,1,36.1,31.9,4.2,1,97.32,100,0,7.1
ORD001308,DP0095,22,3.5,2023-05-27T00:00:00Z,18,Saturday,May,1,0,sunny,medium,scooter,9.33,Curry Corner,North,None,0,27.5,32.2,-4.7,0,66.25,100,1,7.1
ORD001309,DP0327,28,3,2023-05-27T00:00:00Z,18,Saturday,May,1,0,cloudy,medium,bike,3.21,Spice Garden,South,None,1,19.9,21.3,-1.4,0,33.92,100,1,10.57
ORD001310,DP0134,23,4.9,2023-05-27T00:00:00Z,0,Sunday,May,1,0,sunny,jam,bicycle,5.71,Rice Bucket,East,None,1,31.6,33.6,-2,0,51.06,100,1,8.94
ORD001311,DP0117,20,4,2023-05-27T00:00:00Z,3,Sunday,May,1,0,cloudy,medium,bicycle,4.7,Spice Garden,South,None,1,22.4,20.1,2.3,1,54.53,100,0,11.6
ORD001312,DP0355,18,3,2023-05-28T00:00:00Z,6,Sunday,May,1,0,rainy,high,bicycle,20.64,Sandwich Stop,South,None,0,56.6,54.9,1.7,1,139.54,100,0,6.76
ORD001313,DP0393,29,4.4,2023-05-28T00:00:00Z,12,Sunday,May,1,1,cloudy,low,scooter,6.43,Burger Palace,South,Diwali,1,33,31.6,1.4,1,61.87,100,0,9.62
ORD001314,DP0072,22,3.2,2023-05-28T00:00:00Z,15,Sunday,May,1,0,cloudy,medium,bike,11.1,Noodle House,South,None,1,41.1,39.1,2,1,77.73,100,0,7
ORD001315,DP0237,29,4.9,2023-05-28T00:00:00Z,17,Sunday,May,1,0,sunny,low,bike,3.71,Roll Master,South,None,1,16.2,17.8,-1.6,0,33.22,100,1,8.95
ORD001316,DP0499,25,4.5,2023-05-28T00:00:00Z,19,Sunday,May,1,1,sunny,medium,scooter,13.04,Noodle House,East,Eid,1,51.9,59.2,-7.3,0,99.06,100,1,7.6
ORD001317,DP0352,27,4.9,2023-05-28T00:00:00Z,0,Monday,May,0,0,sunny,medium,bike,10.03,Salad Bowl,West,Eid,1,39.2,36.4,2.8,1,76.71,100,0,7.65
ORD001318,DP0353,26,4,2023-05-28T00:00:00Z,1,Monday,May,0,0,sunny,high,scooter,6.41,Salad Bowl,South,Navratri,0,25.9,28.8,-2.9,0,62.01,100,1,9.67
ORD001319,DP0212,34,4.5,2023-05-28T00:00:00Z,4,Monday,May,0,0,foggy,jam,bike,7.59,Spice Garden,West,None,1,45.4,52.9,-7.5,0,66.88,100,1,8.81
ORD001320,DP0028,29,3.4,2023-05-28T00:00:00Z,4,Monday,May,0,0,sunny,low,bike,3.59,BBQ Junction,East,New Year,1,27.6,30.1,-2.5,0,34.77,100,1,9.69
ORD001321,DP0391,18,4.4,2023-05-28T00:00:00Z,4,Monday,May,0,0,windy,medium,scooter,4.52,Sushi Spot,Central,None,0,22.1,23.9,-1.8,0,39.9,100,1,8.83
ORD001322,DP0317,33,3.3,2023-05-29T00:00:00Z,8,Monday,May,0,0,cloudy,jam,bike,5.64,Noodle House,South,None,0,32.7,30.2,2.5,1,56.49,100,0,10.02
ORD001323,DP0249,20,3.4,2023-05-29T00:00:00Z,9,Monday,May,0,0,sunny,medium,scooter,9.41,Sushi Spot,Central,None,0,28.5,24.7,3.8,1,61.07,100,0,6.49
ORD001324,DP0301,31,3.7,2023-05-29T00:00:00Z,11,Monday,May,0,0,sunny,medium,bike,8.51,Roll Master,North,None,1,37.8,35.9,1.9,1,61.24,100,0,7.2
ORD001325,DP0108,28,3.8,2023-05-29T00:00:00Z,11,Monday,May,0,0,sunny,low,scooter,7.1,Biryani Express,East,New Year,1,27.3,26.9,0.4,1,63.45,100,0,8.94
ORD001326,DP0073,25,3.4,2023-05-29T00:00:00Z,16,Monday,May,0,0,sunny,high,scooter,3.37,Dosa Point,East,None,0,21.5,21.3,0.2,1,39.65,100,0,11.77
ORD001327,DP0379,30,4.6,2023-05-29T00:00:00Z,18,Monday,May,0,0,foggy,medium,bike,4.6,Curry Corner,East,None,0,23.6,24,-0.4,0,42.89,100,1,9.32
ORD001328,DP0361,38,4.9,2023-05-29T00:00:00Z,22,Monday,May,0,0,foggy,high,scooter,3.56,Sandwich Stop,Central,None,0,28,29.3,-1.3,0,37.69,100,1,10.59
ORD001329,DP0047,28,5,2023-05-29T00:00:00Z,22,Monday,May,0,0,sunny,medium,bicycle,4.95,Dosa Point,Central,None,0,15.5,17.9,-2.4,0,43.01,100,1,8.69
ORD001330,DP0072,38,4.5,2023-05-29T00:00:00Z,22,Monday,May,0,0,sunny,medium,bicycle,3.09,Burger Palace,Central,None,1,22.8,21.7,1.1,1,27.79,100,0,8.99
ORD001331,DP0251,29,3.3,2023-05-30T00:00:00Z,6,Tuesday,May,0,0,sunny,jam,bicycle,3.45,Sushi Spot,North,None,0,22.3,19.8,2.5,1,49.54,100,0,14.36
ORD001332,DP0153,30,4.3,2023-05-30T00:00:00Z,7,Tuesday,May,0,0,rainy,low,bike,5.25,Wrap Zone,East,None,0,16.4,17.6,-1.2,0,51.9,100,1,9.89
ORD001333,DP0245,21,4.3,2023-05-30T00:00:00Z,9,Tuesday,May,0,0,sunny,jam,bike,1.93,BBQ Junction,West,None,1,26.2,28,-1.8,0,29.63,100,1,15.35
ORD001334,DP0022,31,4.4,2023-05-30T00:00:00Z,12,Tuesday,May,0,1,windy,high,scooter,5.23,Spice Garden,South,None,0,28,31.8,-3.8,0,48.98,100,1,9.37
ORD001335,DP0107,23,3.9,2023-05-30T00:00:00Z,14,Tuesday,May,0,0,cloudy,jam,scooter,4.63,Sushi Spot,South,None,1,33.3,32.6,0.7,1,43.22,100,0,9.33
ORD001336,DP0241,29,3.3,2023-05-30T00:00:00Z,16,Tuesday,May,0,0,sunny,jam,bike,5.8,Spice Garden,North,None,0,30.4,30.2,0.2,1,59.63,100,0,10.28
ORD001337,DP0001,19,4.3,2023-05-30T00:00:00Z,20,Tuesday,May,0,1,sunny,jam,scooter,2.09,Noodle House,South,Navratri,0,31.8,31.9,-0.1,0,29.59,100,1,14.16
ORD001338,DP0410,23,3.2,2023-05-30T00:00:00Z,21,Tuesday,May,0,1,sunny,medium,bike,7.47,BBQ Junction,Central,None,0,27,23.7,3.3,1,56.46,100,0,7.56
ORD001339,DP0440,19,4.8,2023-05-30T00:00:00Z,23,Tuesday,May,0,0,windy,low,bike,12.06,Wrap Zone,Central,None,1,36.2,41.3,-5.1,0,85.39,100,1,7.08
ORD001340,DP0355,22,5,2023-05-30T00:00:00Z,0,Wednesday,May,0,0,cloudy,low,scooter,2.57,Rice Bucket,Central,None,1,22.5,21,1.5,1,28.43,100,0,11.06
ORD001341,DP0412,23,3.4,2023-05-30T00:00:00Z,0,Wednesday,May,0,0,sunny,low,bike,2.92,Dosa Point,East,Navratri,1,25.2,27,-1.8,0,36.02,100,1,12.34
ORD001342,DP0008,32,3.5,2023-05-30T00:00:00Z,0,Wednesday,May,0,0,sunny,low,bicycle,13.49,Curry Corner,Central,None,0,24.3,23.8,0.5,1,88.9,100,0,6.59
ORD001343,DP0201,18,3.9,2023-05-30T00:00:00Z,3,Wednesday,May,0,0,windy,medium,scooter,6.64,Sandwich Stop,South,None,1,28.1,29.9,-1.8,0,58.56,100,1,8.82
ORD001344,DP0035,36,3.5,2023-05-30T00:00:00Z,3,Wednesday,May,0,0,sunny,jam,bicycle,4.91,BBQ Junction,East,None,1,34.7,39.5,-4.8,0,49.96,100,1,10.18
ORD001345,DP0278,32,3.3,2023-05-31T00:00:00Z,7,Wednesday,May,0,0,sunny,medium,bike,10.95,Roll Master,North,None,1,31,33,-2,0,79.27,100,1,7.24
ORD001346,DP0122,30,4,2023-05-31T00:00:00Z,9,Wednesday,May,0,0,sunny,medium,scooter,3.04,Curry Corner,Central,None,1,20.7,22.2,-1.5,0,33.96,100,1,11.17
ORD001347,DP0420,36,4.5,2023-05-31T00:00:00Z,9,Wednesday,May,0,0,rainy,high,scooter,10.86,Wrap Zone,Central,None,0,36.1,36.7,-0.6,0,85.93,100,1,7.91
ORD001348,DP0013,37,4.2,2023-05-31T00:00:00Z,13,Wednesday,May,0,1,sunny,low,bike,2.91,Sushi Spot,West,None,1,18.6,19.1,-0.5,0,32.97,100,1,11.33
ORD001349,DP0122,29,4.9,2023-05-31T00:00:00Z,15,Wednesday,May,0,0,sunny,medium,bike,14.42,Noodle House,North,None,1,42,37.7,4.3,1,98.13,100,0,6.81
ORD001350,DP0486,21,3.9,2023-05-31T00:00:00Z,17,Wednesday,May,0,0,sunny,high,bicycle,4.87,Rice Bucket,East,Navratri,0,31.3,29.5,1.8,1,50.34,100,0,10.34
ORD001351,DP0134,31,4.1,2023-05-31T00:00:00Z,18,Wednesday,May,0,0,cloudy,medium,scooter,7.42,Wrap Zone,Central,New Year,0,32.9,36.9,-4,0,56.12,100,1,7.56
ORD001352,DP0297,24,4.8,2023-05-31T00:00:00Z,19,Wednesday,May,0,1,sunny,high,bike,15.66,Spice Garden,West,None,1,53.8,48.8,5,1,115.75,100,0,7.39
ORD001353,DP0104,23,4,2023-05-31T00:00:00Z,20,Wednesday,May,0,1,cloudy,medium,bike,5.28,Rice Bucket,Central,Christmas,0,31.1,36.9,-5.8,0,48.89,100,1,9.26
ORD001354,DP0309,28,3.8,2023-05-31T00:00:00Z,22,Wednesday,May,0,0,cloudy,low,bike,6.36,Roll Master,South,None,0,18.3,17,1.3,1,45.48,100,0,7.15
ORD001355,DP0112,33,4.3,2023-05-31T00:00:00Z,22,Wednesday,May,0,0,sunny,high,scooter,1.92,Curry Corner,South,None,1,22.2,22,0.2,1,29.76,100,0,15.5
ORD001356,DP0462,19,4.9,2023-05-31T00:00:00Z,0,Thursday,June,0,0,foggy,medium,scooter,5.39,Wrap Zone,North,None,0,33.3,32.9,0.4,1,41.49,100,0,7.7
ORD001357,DP0296,34,4.9,2023-05-31T00:00:00Z,1,Thursday,June,0,0,sunny,low,scooter,8.48,Sushi Spot,Central,None,1,22.6,19.7,2.9,1,62.88,100,0,7.42
ORD001358,DP0342,24,3.6,2023-06-01T00:00:00Z,6,Thursday,June,0,0,sunny,jam,scooter,8.17,Sandwich Stop,South,None,1,33,35.3,-2.3,0,75.57,100,1,9.25
ORD001359,DP0276,25,4.6,2023-06-01T00:00:00Z,12,Thursday,June,0,1,sunny,medium,bike,4.33,Spice Garden,South,None,1,30.8,28,2.8,1,42.68,100,0,9.86
ORD001360,DP0036,23,4.8,2023-06-01T00:00:00Z,17,Thursday,June,0,0,sunny,medium,scooter,3.44,Burger Palace,South,None,0,15.6,16.4,-0.8,0,40.38,100,1,11.74
ORD001361,DP0184,29,3.7,2023-06-01T00:00:00Z,18,Thursday,June,0,0,cloudy,low,bicycle,5.94,Salad Bowl,Central,None,0,12.2,11.2,1,1,54.82,100,0,9.23
ORD001362,DP0302,25,4.3,2023-06-01T00:00:00Z,21,Thursday,June,0,1,windy,high,bicycle,16.42,Dosa Point,Central,Eid,1,60.9,54.2,6.7,1,130.69,100,0,7.96
ORD001363,DP0246,20,3.5,2023-06-01T00:00:00Z,23,Thursday,June,0,0,sunny,jam,bike,7.45,Pizza Hub,North,None,0,26.2,30.1,-3.9,0,60.3,100,1,8.09
ORD001364,DP0313,32,3.2,2023-06-01T00:00:00Z,0,Friday,June,0,0,cloudy,medium,bike,4.07,Sandwich Stop,West,Holi,0,28.1,32.6,-4.5,0,46.19,100,1,11.35
ORD001365,DP0040,32,3.5,2023-06-01T00:00:00Z,4,Friday,June,0,0,sunny,high,bike,11.86,Salad Bowl,North,None,0,36.4,40.6,-4.2,0,90.75,100,1,7.65
ORD001366,DP0211,33,4,2023-06-01T00:00:00Z,5,Friday,June,0,0,sunny,low,bike,9.92,Sushi Spot,West,Navratri,1,39.8,46.5,-6.7,0,69.19,100,1,6.97
ORD001367,DP0039,27,4.7,2023-06-02T00:00:00Z,9,Friday,June,0,0,sunny,high,bike,5.58,Sushi Spot,Central,None,0,23.8,25.4,-1.6,0,57.35,100,1,10.28
ORD001368,DP0079,29,5,2023-06-02T00:00:00Z,10,Friday,June,0,0,sunny,jam,scooter,4.5,Pizza Hub,East,None,0,21.7,19.9,1.8,1,51.77,100,0,11.5
ORD001369,DP0283,30,4.1,2023-06-02T00:00:00Z,13,Friday,June,0,1,sunny,medium,scooter,3.98,Roll Master,West,New Year,1,30.8,26.8,4,1,44.56,100,0,11.2
ORD001370,DP0435,29,4,2023-06-02T00:00:00Z,13,Friday,June,0,1,sunny,high,bike,8.06,Biryani Express,East,None,0,34.6,32.2,2.4,1,74.01,100,0,9.18
ORD001371,DP0241,28,4.5,2023-06-02T00:00:00Z,14,Friday,June,0,0,foggy,medium,bike,10.95,Burger Palace,East,None,0,38.9,42.7,-3.8,0,72.98,100,1,6.66
ORD001372,DP0145,31,3.2,2023-06-02T00:00:00Z,14,Friday,June,0,0,sunny,high,bike,5.25,Dosa Point,Central,None,1,25.2,25.7,-0.5,0,51.59,100,1,9.83
ORD001373,DP0113,25,4.1,2023-06-02T00:00:00Z,15,Friday,June,0,0,rainy,medium,bike,2.33,Rice Bucket,South,None,0,14.4,15,-0.6,0,35.22,100,1,15.12
ORD001374,DP0358,33,4.4,2023-06-02T00:00:00Z,17,Friday,June,0,0,sunny,high,bike,7.27,Sushi Spot,South,None,0,23.8,22.5,1.3,1,74.03,100,0,10.18
ORD001375,DP0308,19,4.7,2023-06-02T00:00:00Z,19,Friday,June,0,1,cloudy,high,bike,7.12,Salad Bowl,North,None,0,30.6,27.6,3,1,64.39,100,0,9.04
ORD001376,DP0219,25,3.3,2023-06-02T00:00:00Z,19,Friday,June,0,1,windy,high,scooter,2.44,Roll Master,South,None,1,34.7,40.5,-5.8,0,46.29,100,1,18.97
ORD001377,DP0178,18,3.8,2023-06-02T00:00:00Z,4,Saturday,June,1,0,sunny,high,scooter,16.36,Sushi Spot,Central,Diwali,0,49,48.1,0.9,1,137.07,100,0,8.38
ORD001378,DP0312,27,4.9,2023-06-03T00:00:00Z,7,Saturday,June,1,0,cloudy,high,bike,3.6,Dosa Point,South,None,0,18.2,20.6,-2.4,0,40.18,100,1,11.16
ORD001379,DP0421,19,4.6,2023-06-03T00:00:00Z,10,Saturday,June,1,0,sunny,medium,scooter,2.45,Pizza Hub,Central,None,0,15.7,15.5,0.2,1,31.15,100,0,12.71
ORD001380,DP0397,35,4.7,2023-06-03T00:00:00Z,21,Saturday,June,1,1,rainy,medium,bike,2.57,Pizza Hub,South,None,1,25.4,28.6,-3.2,0,31.23,100,1,12.15
ORD001381,DP0374,23,3.9,2023-06-03T00:00:00Z,22,Saturday,June,1,0,sunny,low,bicycle,3.82,Curry Corner,Central,Holi,0,21.8,24.1,-2.3,0,38.37,100,1,10.04
ORD001382,DP0041,24,3.7,2023-06-03T00:00:00Z,23,Saturday,June,1,0,windy,jam,bike,3.62,Roll Master,North,None,1,32,35.6,-3.6,0,48.33,100,1,13.35
ORD001383,DP0313,29,3.4,2023-06-03T00:00:00Z,0,Sunday,June,1,0,cloudy,medium,bicycle,8.83,Taco Town,Central,Navratri,1,39.1,34.7,4.4,1,77.51,100,0,8.78
ORD001384,DP0318,25,3.9,2023-06-04T00:00:00Z,6,Sunday,June,1,0,cloudy,high,scooter,7.69,Dosa Point,North,None,0,27,30.1,-3.1,0,64.53,100,1,8.39
ORD001385,DP0225,30,4,2023-06-04T00:00:00Z,9,Sunday,June,1,0,sunny,high,scooter,4.23,Wrap Zone,South,None,0,22.1,20.7,1.4,1,42.43,100,0,10.03
ORD001386,DP0070,19,4.8,2023-06-04T00:00:00Z,9,Sunday,June,1,0,cloudy,medium,bike,3.95,BBQ Junction,North,None,0,21,22.7,-1.7,0,35.57,100,1,9.01
ORD001387,DP0081,32,4.5,2023-06-04T00:00:00Z,10,Sunday,June,1,0,sunny,high,bike,2.47,Rice Bucket,East,None,0,11.3,12.5,-1.2,0,33.55,100,1,13.58
ORD001388,DP0483,29,4.6,2023-06-04T00:00:00Z,18,Sunday,June,1,0,sunny,low,bike,6.63,BBQ Junction,West,Christmas,0,21.4,22.4,-1,0,53.04,100,1,8
ORD001389,DP0094,25,4.3,2023-06-04T00:00:00Z,20,Sunday,June,1,1,cloudy,medium,bike,3.56,Dosa Point,North,Eid,0,27.3,23.5,3.8,1,49.58,100,0,13.93
ORD001390,DP0452,20,5,2023-06-04T00:00:00Z,2,Monday,June,0,0,cloudy,low,scooter,8.91,Curry Corner,West,None,1,32.8,38.6,-5.8,0,59.28,100,1,6.65
ORD001391,DP0056,36,3.7,2023-06-04T00:00:00Z,4,Monday,June,0,0,cloudy,high,bike,4.27,Pizza Hub,West,None,0,21.3,23.6,-2.3,0,51.59,100,1,12.08
ORD001392,DP0398,29,4.4,2023-06-04T00:00:00Z,4,Monday,June,0,0,foggy,jam,scooter,9.15,Taco Town,East,None,0,43.2,40.6,2.6,1,68.57,100,0,7.49
ORD001393,DP0199,22,4.1,2023-06-05T00:00:00Z,6,Monday,June,0,0,sunny,high,scooter,3.31,Dosa Point,West,New Year,0,29.9,25.7,4.2,1,43.18,100,0,13.05
ORD001394,DP0239,38,4,2023-06-05T00:00:00Z,7,Monday,June,0,0,cloudy,medium,bike,3.6,Noodle House,East,None,0,11.5,11.2,0.3,1,39.08,100,0,10.86
ORD001395,DP0393,25,4.9,2023-06-05T00:00:00Z,7,Monday,June,0,0,sunny,medium,scooter,5.34,Noodle House,South,Navratri,0,24,23.1,0.9,1,56.23,100,0,10.53
ORD001396,DP0305,31,3.8,2023-06-05T00:00:00Z,8,Monday,June,0,0,sunny,medium,scooter,8.21,Sushi Spot,South,None,1,30.5,30,0.5,1,64.65,100,0,7.87
ORD001397,DP0377,27,3.9,2023-06-05T00:00:00Z,8,Monday,June,0,0,sunny,high,scooter,7.83,Dosa Point,Central,Diwali,0,36.4,32.2,4.2,1,75.64,100,0,9.66
ORD001398,DP0467,31,3.7,2023-06-05T00:00:00Z,9,Monday,June,0,0,cloudy,high,scooter,4.62,Dosa Point,East,Eid,0,30,35.3,-5.3,0,57.65,100,1,12.48
ORD001399,DP0338,33,3.3,2023-06-05T00:00:00Z,10,Monday,June,0,0,cloudy,low,bike,3.72,Burger Palace,South,None,1,16.6,18.2,-1.6,0,46.91,100,1,12.61
ORD001400,DP0305,36,4,2023-06-05T00:00:00Z,20,Monday,June,0,1,sunny,medium,scooter,8.52,Noodle House,East,New Year,0,35.4,38.8,-3.4,0,62.21,100,1,7.3
ORD001401,DP0026,29,4.1,2023-06-05T00:00:00Z,21,Monday,June,0,1,cloudy,low,scooter,5.77,Wrap Zone,East,None,0,19.1,21.5,-2.4,0,46.25,100,1,8.02
ORD001402,DP0285,29,4.5,2023-06-05T00:00:00Z,21,Monday,June,0,1,sunny,high,scooter,8.17,BBQ Junction,South,None,0,31.5,28.4,3.1,1,70.91,100,0,8.68
ORD001403,DP0132,35,3.5,2023-06-05T00:00:00Z,22,Monday,June,0,0,cloudy,low,scooter,16.22,Sushi Spot,Central,None,0,39.5,44.9,-5.4,0,103.63,100,1,6.39
ORD001404,DP0333,26,4.5,2023-06-05T00:00:00Z,1,Tuesday,June,0,0,sunny,medium,bike,6.49,Roll Master,West,None,0,23.8,23.4,0.4,1,60.57,100,0,9.33
ORD001405,DP0112,20,5,2023-06-05T00:00:00Z,4,Tuesday,June,0,0,windy,high,bike,12.09,Pizza Hub,Central,None,0,40.1,37.3,2.8,1,93.53,100,0,7.74
ORD001406,DP0351,29,3.8,2023-06-06T00:00:00Z,7,Tuesday,June,0,0,cloudy,high,bike,3.38,Roll Master,South,None,1,22.8,27.2,-4.4,0,44.52,100,1,13.17
ORD001407,DP0287,33,4.7,2023-06-06T00:00:00Z,20,Tuesday,June,0,1,sunny,high,bike,5.88,BBQ Junction,West,None,0,24.9,25,-0.1,0,54.11,100,1,9.2
ORD001408,DP0325,21,3.4,2023-06-06T00:00:00Z,2,Wednesday,June,0,0,sunny,medium,bicycle,5.34,BBQ Junction,North,Holi,1,35.4,41.8,-6.4,0,43.83,100,1,8.21
ORD001409,DP0279,35,4.7,2023-06-06T00:00:00Z,4,Wednesday,June,0,0,windy,jam,bike,2.82,BBQ Junction,West,None,0,23.7,26.2,-2.5,0,35.94,100,1,12.74
ORD001410,DP0376,23,4.7,2023-06-07T00:00:00Z,9,Wednesday,June,0,0,sunny,medium,bike,7.63,Wrap Zone,South,Navratri,0,30.1,26.5,3.6,1,63.09,100,0,8.27
ORD001411,DP0377,28,3.4,2023-06-07T00:00:00Z,11,Wednesday,June,0,0,rainy,medium,scooter,3.34,Burger Palace,North,None,1,28.9,31.3,-2.4,0,33.55,100,1,10.04
ORD001412,DP0050,29,3.7,2023-06-07T00:00:00Z,11,Wednesday,June,0,0,sunny,high,bike,7.74,Wrap Zone,West,None,0,25.7,25.8,-0.1,0,64.98,100,1,8.4
ORD001413,DP0380,33,4.8,2023-06-07T00:00:00Z,11,Wednesday,June,0,0,rainy,medium,bike,4.07,Spice Garden,North,None,1,23,27.3,-4.3,0,37.51,100,1,9.22
ORD001414,DP0121,39,4.5,2023-06-07T00:00:00Z,19,Wednesday,June,0,1,cloudy,jam,bicycle,4.59,Curry Corner,East,Navratri,1,40.2,47,-6.8,0,51.96,100,1,11.32
ORD001415,DP0463,30,3.1,2023-06-07T00:00:00Z,22,Wednesday,June,0,0,sunny,low,bike,5.01,Biryani Express,Central,Eid,1,27.6,30.1,-2.5,0,43.88,100,1,8.76
ORD001416,DP0028,22,4.1,2023-06-07T00:00:00Z,1,Thursday,June,0,0,rainy,low,bike,2.91,Rice Bucket,Central,None,0,15,16.3,-1.3,0,48.76,100,1,16.76
ORD001417,DP0331,34,3.7,2023-06-07T00:00:00Z,4,Thursday,June,0,0,rainy,high,bike,10.21,BBQ Junction,West,None,1,45.3,46,-0.7,0,74.97,100,1,7.34
ORD001418,DP0006,29,3.2,2023-06-08T00:00:00Z,9,Thursday,June,0,0,sunny,low,bike,4.7,Salad Bowl,Central,None,0,15.3,17.2,-1.9,0,44.91,100,1,9.56
ORD001419,DP0419,23,3.1,2023-06-08T00:00:00Z,19,Thursday,June,0,1,sunny,medium,scooter,9.46,Spice Garden,South,None,0,38.2,44.3,-6.1,0,71.39,100,1,7.55
ORD001420,DP0385,30,4,2023-06-08T00:00:00Z,20,Thursday,June,0,1,sunny,medium,bicycle,5.52,Rice Bucket,Central,None,1,25.2,25.4,-0.2,0,52.55,100,1,9.52
ORD001421,DP0121,18,3.3,2023-06-08T00:00:00Z,21,Thursday,June,0,1,sunny,medium,scooter,5.55,Salad Bowl,South,None,0,22.7,25.3,-2.6,0,54.4,100,1,9.8
ORD001422,DP0254,36,4.5,2023-06-08T00:00:00Z,22,Thursday,June,0,0,rainy,low,scooter,3.42,Taco Town,West,None,0,24.1,27.9,-3.8,0,40.34,100,1,11.8
ORD001423,DP0029,21,4.6,2023-06-08T00:00:00Z,22,Thursday,June,0,0,cloudy,high,scooter,7.97,BBQ Junction,South,None,0,28.9,29,-0.1,0,70.26,100,1,8.82
ORD001424,DP0126,29,5,2023-06-08T00:00:00Z,22,Thursday,June,0,0,cloudy,medium,scooter,6.22,Noodle House,Central,None,1,27.1,29,-1.9,0,55.64,100,1,8.95
ORD001425,DP0271,28,3.8,2023-06-08T00:00:00Z,0,Friday,June,0,0,windy,jam,bike,4.8,Burger Palace,West,None,1,29.4,31.4,-2,0,52.99,100,1,11.04
ORD001426,DP0003,25,3.2,2023-06-08T00:00:00Z,0,Friday,June,0,0,rainy,low,scooter,8.97,Noodle House,North,None,1,35.2,39.6,-4.4,0,67.99,100,1,7.58
ORD001427,DP0359,26,3.1,2023-06-08T00:00:00Z,0,Friday,June,0,0,sunny,low,scooter,7.31,Biryani Express,North,None,0,19.1,18.7,0.4,1,57.7,100,0,7.89
ORD001428,DP0208,23,4.5,2023-06-08T00:00:00Z,0,Friday,June,0,0,sunny,medium,scooter,6.24,Wrap Zone,North,None,0,21.5,20,1.5,1,51.42,100,0,8.24
ORD001429,DP0321,29,3.9,2023-06-08T00:00:00Z,1,Friday,June,0,0,rainy,high,bike,6.11,Pizza Hub,West,Diwali,1,39.4,39.8,-0.4,0,64.86,100,1,10.62
ORD001430,DP0211,37,4.8,2023-06-09T00:00:00Z,9,Friday,June,0,0,windy,high,bicycle,10.67,Roll Master,Central,None,0,35.7,32.8,2.9,1,77.07,100,0,7.22
ORD001431,DP0110,33,4,2023-06-09T00:00:00Z,10,Friday,June,0,0,windy,medium,bike,5.73,Pizza Hub,West,None,1,21.5,19.2,2.3,1,47.52,100,0,8.29
ORD001432,DP0447,29,3.7,2023-06-09T00:00:00Z,21,Friday,June,0,1,rainy,low,scooter,16.64,Sushi Spot,North,Eid,0,52.2,49.2,3,1,109.54,100,0,6.58
ORD001433,DP0196,26,4,2023-06-09T00:00:00Z,2,Saturday,June,1,0,sunny,medium,bike,7.63,Curry Corner,West,None,1,27.2,30.7,-3.5,0,60.52,100,1,7.93
ORD001434,DP0008,31,4.4,2023-06-09T00:00:00Z,3,Saturday,June,1,0,sunny,high,bicycle,5.42,Wrap Zone,South,None,1,30.7,29,1.7,1,47.47,100,0,8.76
ORD001435,DP0033,19,3,2023-06-09T00:00:00Z,5,Saturday,June,1,0,sunny,high,bike,10.56,Sandwich Stop,South,None,1,37.7,41.4,-3.7,0,77.04,100,1,7.3
ORD001436,DP0136,25,3.3,2023-06-10T00:00:00Z,6,Saturday,June,1,0,sunny,low,scooter,2.92,Spice Garden,South,None,0,9,10.7,-1.7,0,40.96,100,1,14.03
ORD001437,DP0394,36,4.3,2023-06-10T00:00:00Z,9,Saturday,June,1,0,cloudy,high,scooter,11.24,Sandwich Stop,North,None,1,35.5,36.7,-1.2,0,85.36,100,1,7.59
ORD001438,DP0283,24,4.1,2023-06-10T00:00:00Z,10,Saturday,June,1,0,sunny,high,scooter,2.23,Curry Corner,Central,None,0,17.7,18.8,-1.1,0,30.65,100,1,13.74
ORD001439,DP0240,30,3.3,2023-06-10T00:00:00Z,11,Saturday,June,1,0,cloudy,low,bike,9.77,Wrap Zone,Central,None,0,26.6,25.4,1.2,1,69.57,100,0,7.12
ORD001440,DP0075,29,4.4,2023-06-10T00:00:00Z,17,Saturday,June,1,0,cloudy,medium,bike,11.55,Sandwich Stop,Central,None,0,32.7,32.4,0.3,1,73.96,100,0,6.4
ORD001441,DP0357,24,4.6,2023-06-10T00:00:00Z,23,Saturday,June,1,0,sunny,jam,scooter,2.62,Wrap Zone,Central,None,0,23.4,21.4,2,1,41.89,100,0,15.99
ORD001442,DP0143,24,3.3,2023-06-10T00:00:00Z,0,Sunday,June,1,0,foggy,medium,scooter,5.1,BBQ Junction,East,None,1,26.5,23.3,3.2,1,50.46,100,0,9.89
ORD001443,DP0350,32,3.4,2023-06-11T00:00:00Z,9,Sunday,June,1,0,sunny,low,scooter,3.62,Roll Master,East,None,0,16,18.8,-2.8,0,35.28,100,1,9.75
ORD001444,DP0382,36,5,2023-06-11T00:00:00Z,11,Sunday,June,1,0,sunny,high,bike,6.12,Curry Corner,North,None,0,24.1,26.3,-2.2,0,61.17,100,1,10
